"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002925","죽산중학교","03","공립","","N","단설","주간","19520403","19520403","4155040021","경기도 안성시 죽산면 죽산리","318.","456894","17519","경기도 안성시 죽산면 죽산향교길 54-40","죽산중학교","37.0820392483","127.4248765805","031-676-4639","031-675-0674","juksan-mh.goean.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090003014","과천문원중학교","03","공립","","N","단설","주간","19890127","19890127","4129010900","",".","","13834","경기도 과천시 코오롱로 57","(별양동, 문원중학교)","37.4233983592","126.9952957496","02-507-4901","02-507-4905","https://gcmunwon-m.goeay.kr/","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090003016","과천중학교","03","공립","","N","단설","주간","19821012","19820305","4129010700","경기도 과천시 중앙동","12번지.","427010","13805","경기도 과천시 희망4길 33",", 과천중학교 (중앙동)","37.4331974349","126.989350783","02-330-6300","02-504-5788","https://gwacheon-m.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003017","인덕원중학교","03","공립","","N","단설","주간","19820301","19820301","4117310200","경기도 안양시 동안구 관양2동","1482.","431810","13950","경기도 안양시 동안구 벌말로 174","(관양동, 인덕원중학교)","37.4017806348","126.9722275987","031-349-3267","031-422-4684","indeogwon-m.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003018","관양중학교","03","공립","","N","단설","주간","19761228","19761228","4117310200","경기도 안양시 동안구 관양동","1407-2.","431060","13931","경기도 안양시 동안구 관악대로339번길 35","(관양동,관양중학교)","37.4056670219","126.960549633","031-384-9667","031-384-1960","https://kwanyang-m.goeay.kr/kwanyang-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003019","귀인중학교","03","공립","","N","단설","주간","19930301","19920313","4117310300","",".","","14103","경기도 안양시 동안구 귀인로190번길 114","(평촌동)","37.3840217495","126.9632935237","031-478-2800,2826","031-382-0049","https://gwiin-m.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003020","근명중학교","03","사립","","N","단설","주간","19620317","19620317","4117110100","경기도 안양시 만안구 안양5동","708번지.","430834","14028","경기도 안양시 만안구 삼덕로 49","(안양동)","37.3923470852","126.9194419044","031-446-1205","031-468-9949","km-m.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003021","대안여자중학교","03","공립","","N","단설","주간","19860301","19851218","4117310400","경기도 안양시 동안구 호계동","1231번지.","431080","14106","경기도 안양시 동안구 흥안대로223번길 46","(호계동)","37.3772177643","126.9651123522","031-453-1997","031-452-7606","daean-g-m.goeay.kr","녀","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003022","대안중학교","03","공립","","N","단설","주간","19840116","19840116","4117310400","경기도 안양시 동안구 호계동","1228.","431080","14106","경기도 안양시 동안구 흥안대로249번길 25","(호계동,대안중학교)","37.3779604288","126.9658662211","031-451-1982","031-452-7771","daean-m.goeay.kr","남","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003024","범계중학교","03","공립","","N","단설","주간","19920301","19920301","4117310400","경기도 안양시 동안구 범계동","1054-5.","431085","14076","경기도 안양시 동안구 동안로 56","(호계동)","37.3847217826","126.9552625785","031-383-0233","031-381-1598","https://bumgye-m.goeay.kr/bumgye-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003025","부림중학교","03","공립","","N","단설","주간","19920108","19920108","4117310200","경기도 안양시 동안구 부림동","1586-1.","431814","14049","경기도 안양시 동안구 달안로 95",", 부림중학교 (관양동)","37.3980669475","126.9532398641","031-381-2726","031-381-0229","burim-m.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003026","부안중학교","03","공립","","N","단설","주간","19940301","19940301","4117310200","경기도 안양시 동안구 부림동","1588-5.","431814","14051","경기도 안양시 동안구 달안로 170","(관양동, 부안중학교)","37.3991076414","126.9607066671","031-387-4033","031-387-4035","buan-m.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003029","성문중학교","03","사립","","N","단설","주간","19700709","19700709","4117110100","경기도 안양시 만안구 안양8동","501-28.","430018","14097","경기도 안양시 만안구 성문길 1","(안양동,성문중학교)","37.3792908975","126.9243549536","031-380-6484","031-446-1100","sungmoon-m.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003030","신기중학교","03","공립","","N","단설","주간","19910122","19910122","4117310400","경기도 안양시 동안구 호계동","1075-1.","431080","14108","경기도 안양시 동안구 경수대로610번길 57",", 신기중학교 (호계동)","37.3791116462","126.9592515579","031-459-4026","031-459-4028","singi-m.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003031","신성중학교","03","사립","","N","병설","주간","19691227","19691227","4117110100","경기도 안양시 만안구 안양6동","587-68.","430016","14090","경기도 안양시 만안구 소곡로 93","(안양동, 신성중,고등학교)","37.3845946865","126.9194456821","031-469-2173","031-469-2761","https://shinsung-m.goeay.kr/shinsung-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003032","신안중학교","03","공립","","N","단설","주간","19800304","19800304","4117110100","경기도 안양시 만안구 안양9동","728번지.","430813","14022","경기도 안양시 만안구 능곡로 78",", 신안중학교 (안양동)","37.3881414742","126.9148166287","031-443-2513","031-445-4233","https://shinan-m.goeay.kr/","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003033","안양부흥중학교","03","공립","","N","단설","주간","19920305","19920305","4117310100","경기도 안양시 동안구 부흥동","1102-1.","431816","14044","경기도 안양시 동안구 달안로 25",", 안양부흥중학교 (비산동)","37.3941459798","126.9454772067","031-381-0168","031-381-2317","https://aybuheung-m.goeay.kr/","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003034","안양서여자중학교","03","공립","","N","단설","주간","20120605","19790301","4117110100","경기도 안양시 만안구 안양9동","728번지.","430813","430813","경기도 안양시 만안구 능곡로 84","(안양동,안양서여자중학교)","37.3881414742","126.9148166287","031-447-3464","031-447-8559","http://www.anyangseogm.ms.kr","녀","Y","20170301","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003035","안양서중학교","03","공립","","N","단설","주간","19890126","19890126","4117110100","경기도 안양시 만안구 안양9동","1055-3번지.","430843","14025","경기도 안양시 만안구 창박로 26","(안양동,안양서중학교)","37.3859169069","126.9042906696","031-447-1147","031-441-9117","https://anyangseo-m.goeay.kr/","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003036","안양여자중학교","03","사립","","N","병설","주간","19520322","19520322","4117110100","경기도 안양시 만안구 안양2동","840-2.","430012","13988","경기도 안양시 만안구 안양로 357","(안양동)","37.4034559641","126.9171022305","031-428-0801","031-469-2202","https://anyangg-m.goeay.kr/","녀","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003037","안양중학교","03","공립","","N","단설","주간","19480315","19470714","4117110200","경기도 안양시 만안구 석수3동","752.","430811","13972","경기도 안양시 만안구 와룡로 53","(석수동,안양중학교)","37.4092471179","126.8968648341","031-342-9800","031-471-6508","anyang-m.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003038","연현중학교","03","공립","","N","단설","주간","20020114","20020114","4117110200","",".","","13903","경기도 안양시 만안구 석수로 462","(석수동,연현중학교)","37.4291872113","126.8996123469","031-474-1184","031-474-1187","yeonhyeon-m.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003039","평촌중학교","03","공립","","N","단설","주간","19920901","19920901","4117310300","",".","","14071","경기도 안양시 동안구 관평로 127",", 평촌중학교 (평촌동)","37.3888074444","126.961588321","031-381-0050","031-381-8052","https://pyeongchon-m.goeay.kr/","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003041","호계중학교","03","공립","","N","단설","주간","19880301","19880301","4117310400","경기도 안양시 동안구 호계2동","312-2.","431830","14082","경기도 안양시 동안구 경수대로665번길 74-23","(호계동, 호계중학교)","37.3783429363","126.951709807","031-390-1616","031-390-1606","https://hogye-m.goeay.kr/","남녀공학","N","","N"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003199","강하중학교","03","공립","","N","단설","주간","19790301","19790301","4183032022","경기도 양평군 강하면 왕창리","44-1.","476921","12574","경기도 양평군 강하면 왕창부로길 74-3","(강하면,강하중학교)","37.4825491959","127.4051230613","031-772-4067","031-771-3710","gangha-m.goeyp.kr","남녀공학","N","","N"
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003200","개군중학교","03","사립","","N","단설","주간","19670825","19670825","4183041021","경기도 양평군 개군면 하자포리","290번지.","476893","12569","경기도 양평군 개군면 추읍로 15","(개군면)","37.4285993245","127.5397767952","031-772-8005","031-773-6973","https://gaegun-m.goeyp.kr/","남녀공학","N","","N"
