"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002271","청솔초등학교","02","공립","","N","단설","주간","19940228","19940228","4113511100","경기도 성남시 분당구 금곡동 131","131번지.","463804","13617","경기도 성남시 분당구 금곡로 243",", 청솔초등학교(금곡동, 청솔초등학교) (금곡동)","37.3541739711","127.113800521","031-713-0742","031-713-0745","https://chungsol-e.goesn.kr/","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002272","초림초등학교","02","공립","","N","단설","주간","19920501","19920501","4113510200","경기도 성남시 분당구 수내동","35.","13597","13597","경기도 성남시 분당구 수내로90번길 26","(수내동)","37.3768688195","127.1176870999","031-711-2102","031-711-2104","chorim-e.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002273","탄천초등학교","02","공립","","N","단설","주간","19950501","19950501","4113510300","경기도 성남시 분당구 정자동","195번지.","463814","13602","경기도 성남시 분당구 내정로 20",", 탄천초등학교 (정자동)","37.3619030052","127.1156363643","031-714-0761","031-714-0764","https://tanchun-e.goesn.kr/tanchun-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002274","태평초등학교","02","공립","","N","단설","주간","19840320","19840320","4113110200","경기도 성남시 수정구 태평3동","3743번지.","461193","13302","경기도 성남시 수정구 남문로32번길 7",", 태평초등학교 (태평동)","37.4449572794","127.1311555718","031-753-9473","031-753-9475","https://tp-e.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090002275","하원초등학교","02","공립","","N","단설","주간","19830622","19830622","4113310300","경기도 성남시 중원구 금광동","2412번지.","462241","13183","경기도 성남시 중원구 광명로 396","(금광동, 하원초등학교)","37.4463712758","127.1698341533","031-731-6073","031-731-1537","https://hw-e.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002276","하탑초등학교","02","공립","","N","단설","주간","19930701","19930701","4113510700","",".","","13521","경기도 성남시 분당구 양현로 262","(야탑동)","37.4074154416","127.1262558303","031-705-0982","031-705-0985","https://hatap-e.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090002277","한솔초등학교","02","공립","","N","단설","주간","19940601","19940601","4113510300","경기도 성남시 분당구 정자동","113번지.","463833","13607","경기도 성남시 분당구 돌마로 303",", 한솔초등학교 (정자동)","37.3670042897","127.1177936115","031-713-0361","031-713-0365","hs-e.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090002278","희망대초등학교","02","공립","","N","단설","주간","19710922","19701103","4113110100","경기도 성남시 수정구 신흥2동","1232번지.","461809","13268","경기도 성남시 수정구 공원로370번길 29","(신흥동,희망대초등학교)","37.4474954905","127.1486178572","031-732-4114","031-731-5506","https://hmd-e.goesn.kr/hmd-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002444","고색초등학교","02","공립","","N","단설","주간","19500601","19500601","4111312800","경기도 수원시 권선구 고색동","887-59번지.","441812","16625","경기도 수원시 권선구 매송고색로 681",", 고색초등학교 (고색동)","37.2513176059","126.9785026377","031-291-4387","031-293-1086","https://gosaek-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002445","고현초등학교","02","공립","","N","단설","주간","20020901","20020901","4111312800","경기도 수원시 권선구 고색동","280번지.","441807","16647","경기도 수원시 권선구 고현로 12",", 고현초등학교 (고색동)","37.2490915627","126.9879486662","031-291-4293","031-291-4295","http://gohyun-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002446","곡반초등학교","02","공립","","N","단설","주간","20010105","20010105","4111313700","경기도 수원시 권선구 권선동","1322번지.","441390","16555","경기도 수원시 권선구 덕영대로1323번길 26-14","(권선동, 곡반초등학교)","37.2468989014","127.0362160709","031-221-0984","031-221-0983","http://gokban-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002447","곡선초등학교","02","공립","","N","단설","주간","19940301","19940301","4111313700","경기도 수원시 권선구 권선동","1199번지.","441832","16584","경기도 수원시 권선구 덕영대로1217번길 36","(권선동, 곡선초등학교)","37.2507185404","127.0253971651","031-235-2182","031-235-2194","http://gokseon-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002448","구운초등학교","02","공립","","N","단설","주간","19880422","19880422","4111313200","경기도 수원시 권선구 구운동","465번지.","441818","16426","경기도 수원시 권선구 여기산로 29",", 구운초등학교 (구운동)","37.2805472986","126.977930525","031-294-3232","031-293-4458","http://guun-e.goesw.kr/","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002449","권선초등학교","02","공립","","N","단설","주간","19831123","19830302","4111313700","경기도 수원시 권선구 권선동","948번지.","441821","16569","경기도 수원시 권선구 세지로 126번길 27","(권선동)","37.2633338751","127.0217307562","031-232-4005","031-239-5998","kwonsun-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002450","남수원초등학교","02","공립","","N","단설","주간","19850701","19850701","4111312600","경기도 수원시 권선구 세류2동","1130번지.","441880","16657","경기도 수원시 권선구 경수대로235번길 24","(세류동)","37.2497992339","127.0165949725","031-8014-9899","031-232-8643","http://namsuwon-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002451","남창초등학교","02","공립","","N","단설","주간","19540430","19540430","4111512300","경기도 수원시 팔달구 남창동","126.","442030","16260","경기도 수원시 팔달구 행궁로 44-9","(남창동)","37.2783103325","127.0141059147","031-251-5751","031-242-3580","http://namchang-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090002452","당수초등학교","02","공립","","N","단설","주간","19690303","19690303","4111314100","경기도 수원시 권선구 당수동","244-3.","441480","16374","경기도 수원시 권선구 당진로 6","(당수동, 당수초등학교)","37.2898120442","126.9415964617","031-419-0128","031-419-3587","http://dangsu-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002453","대평초등학교","02","공립","","N","단설","주간","19991101","19991101","4111113000","경기도 수원시 장안구 정자동","871-2번지 대평초등학교.","440841","16333","경기도 수원시 장안구 대평로 111",", 대평초등학교 (정자동)","37.2977299977","126.9908056776","031-269-6103","031-269-6102","https://daepyong-e.goesw.kr/","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002454","동수원초등학교","02","공립","","N","단설","주간","19860301","19841228","4111710100","경기도 수원시 영통구 매탄1동","898번지.","443805","16536","경기도 수원시 영통구 동수원로 455","(매탄동)","37.2695277767","127.0414616104","031-214-9036","031-214-9034","https://dsw-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090002455","수원동신초등학교","02","공립","","N","단설","주간","19990901","19990901","4111113000","경기도 수원시 장안구 정자동","870-3번지.","440300","16332","경기도 수원시 장안구 만석로68번길 46",", 수원동신초등학교 (정자동)","37.2956917135","126.9891728271","031-269-5013","031-269-5015","https://suwondongsin-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090002456","매산초등학교","02","공립","","N","단설","주간","19450426","19450426","4111513600","",".","","16457","경기도 수원시 팔달구 향교로 93",", 매산초등학교 (매산로3가)","37.27215478","127.0107110535","031-242-2502","031-247-9873","http://maesan-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002457","매원초등학교","02","공립","","N","단설","주간","19690301","19690301","4111710200","경기도 수원시 영통구 원천동","595번지.","443380","16514","경기도 수원시 영통구 광교호수공원로 100","(원천동, 매원초등학교)","37.2742932873","127.0639389021","031-217-7689","031-214-8962","http://maewon-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002458","매탄초등학교","02","공립","","N","단설","주간","19820721","19820721","4111710100","경기도 수원시 영통구 매탄동","946번지.","16543","16543","경기도 수원시 영통구 매탄로 139","(매탄동,매탄초등학교)","37.2641425168","127.0432365044","031-213-3293","031-213-3296","http://maetan-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090002459","매현초등학교","02","공립","","N","병설","주간","20020504","20020504","4111710100","경기도 수원시 영통구 매탄3동","1278번지.","443848","16548","경기도 수원시 영통구 동탄원천로881번길 77",", 매현초등학교 (매탄동)","37.2565165395","127.0419921748","031-217-4123","031-217-4120","http://maehyun-e.goesw.kr","남녀공학","N","","N"
